customer_id,notification_type,title,message,channel,sent_time,delivery_status,read_status,priority,reference_id,read_at,retry_count,expires_at
169,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2026-01-29 15:07:37,Delivered,Read,Critical,9006,2026-04-17 21:36:45,0,2026-02-05 15:07:37
282,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-05-28 00:31:24,Delivered,Read,Critical,23595,2026-07-18 12:53:04,0,2026-06-04 00:31:24
488,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-03-22 21:26:50,Delivered,Read,Medium,,2026-06-05 21:54:25,0,2026-04-09 21:26:50
774,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-12-10 06:11:52,Delivered,Unread,Medium,41476,,0,2026-03-07 06:11:52
304,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-11-21 15:29:20,Delivered,Unread,Low,,,0,2025-12-08 15:29:20
601,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-12-04 04:55:46,Delivered,Read,Medium,2205,2026-03-28 07:50:53,0,2026-02-02 04:55:46
226,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-08-27 16:10:10,Delivered,Read,Medium,,2025-09-20 04:59:03,0,2025-09-25 16:10:10
208,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-01-15 19:56:38,Delivered,Read,Low,5472,2026-04-10 03:01:00,0,2026-02-16 19:56:38
713,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-05-17 16:31:38,Delivered,Unread,Medium,15532,,0,2026-05-17 16:41:38
655,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,SMS,2025-12-09 01:49:21,Delivered,Read,Medium,409,2026-04-02 11:50:06,0,2026-02-08 01:49:21
681,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2026-04-19 17:09:04,Delivered,Read,High,29773,2026-06-02 17:07:41,0,2026-07-18 17:09:04
267,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-05-06 21:35:43,Delivered,Unread,Medium,46676,,0,2026-07-19 21:35:43
793,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2025-12-04 07:05:23,Delivered,Read,Medium,36821,2026-05-11 06:11:20,0,2026-02-18 07:05:23
515,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2026-02-16 05:00:12,Delivered,Unread,Medium,19295,,0,2026-05-14 05:00:12
267,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-04-04 03:24:19,Delivered,Read,Medium,2390,2026-08-09 16:00:46,0,2026-04-11 03:24:19
227,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-04-06 07:17:20,Failed,Unread,Low,,,3,2026-04-22 07:17:20
877,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-06-28 19:05:31,Delivered,Read,Medium,2800,2026-08-03 00:53:02,0,2026-09-23 19:05:31
871,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-01-29 03:10:34,Delivered,Unread,High,44453,,0,2026-03-01 03:10:34
114,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-05-03 12:49:12,Delivered,Read,Low,,2026-06-05 22:05:30,0,2026-06-01 12:49:12
897,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2025-11-08 06:51:18,Delivered,Read,Medium,6157,2026-04-11 06:04:49,0,2026-02-04 06:51:18
501,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-11-15 05:01:39,Pending,Read,Low,1161,2026-01-20 00:48:55,0,2026-01-27 05:01:39
539,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-04-17 05:05:04,Delivered,Read,Medium,11017,2026-05-24 12:27:30,0,2026-04-17 05:15:04
146,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-11-14 21:07:51,Delivered,Read,Medium,,2026-06-26 00:54:46,0,2025-11-24 21:07:51
135,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2026-06-06 00:02:02,Delivered,Read,High,22406,2026-06-08 14:31:15,0,2026-08-17 00:02:02
508,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2026-06-19 16:34:42,Delivered,Read,Low,17466,2026-07-06 16:56:15,0,2026-08-21 16:34:42
143,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-12-22 23:56:00,Delivered,Read,Medium,1029,2025-12-25 02:23:38,0,2026-02-06 23:56:00
475,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-03-02 15:53:21,Delivered,Unread,Medium,25958,,0,2026-05-28 15:53:21
383,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-12-27 19:16:43,Delivered,Read,Low,,2026-03-14 02:01:24,0,2026-01-05 19:16:43
229,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-11-16 04:22:09,Delivered,Unread,Medium,27839,,0,2025-12-31 04:22:09
986,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,App Notification,2026-07-06 08:57:58,Delivered,Read,Medium,21116,2026-08-14 15:39:01,0,2026-07-06 09:07:58
123,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-04-28 14:21:36,Delivered,Read,Medium,49105,2026-07-27 15:14:32,0,2026-07-22 14:21:36
559,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-03-17 04:24:52,Delivered,Unread,Low,,,0,2026-03-27 04:24:52
481,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2026-05-14 05:05:14,Delivered,Read,High,38917,2026-06-23 22:21:12,0,2026-06-18 05:05:14
911,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-10-11 17:29:21,Delivered,Read,Low,,2026-05-23 17:59:42,0,2025-11-09 17:29:21
949,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2026-02-03 05:48:34,Delivered,Unread,Medium,46350,,0,2026-04-25 05:48:34
242,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-06-16 06:58:22,Delivered,Unread,Medium,,,0,2026-07-09 06:58:22
661,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2025-11-03 14:41:37,Delivered,Read,Medium,2914,2026-05-02 22:31:46,0,2025-11-10 14:41:37
881,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-05-18 17:48:10,Delivered,Read,Medium,1265,2026-07-06 21:35:00,0,2026-06-29 17:48:10
96,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2026-06-11 19:15:05,Delivered,Read,Low,5168,2026-07-21 13:52:19,0,2026-07-13 19:15:05
712,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2025-10-14 18:43:00,Delivered,Read,High,22654,2026-01-05 11:18:10,0,2025-10-21 18:43:00
809,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-07-08 19:11:25,Delivered,Read,Medium,40970,2026-07-16 23:26:04,0,2026-09-27 19:11:25
279,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-12-12 00:20:28,Delivered,Read,Low,204,2026-02-11 19:05:51,0,2026-01-18 00:20:28
691,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-03-23 22:34:26,Delivered,Read,Medium,1184,2026-06-21 12:02:48,0,2026-05-09 22:34:26
937,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2026-02-03 22:59:25,Delivered,Read,High,49116,2026-02-25 06:14:05,0,2026-04-01 22:59:25
445,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,SMS,2025-10-10 22:49:37,Delivered,Unread,Low,9382,,0,2025-10-10 22:59:37
164,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-03-30 14:58:35,Delivered,Read,Medium,1020,2026-07-10 03:50:11,0,2026-06-04 14:58:35
25,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-04-08 08:07:53,Pending,Read,Low,,2026-08-07 03:26:31,2,2026-04-15 08:07:53
855,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-07-26 09:52:06,Delivered,Unread,Medium,34662,,0,2026-10-10 09:52:06
273,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2026-06-01 04:11:50,Delivered,Unread,Low,29669,,0,2026-08-05 04:11:50
823,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-07-10 16:23:16,Delivered,Read,Medium,,2026-07-27 06:56:55,0,2026-07-31 16:23:16
453,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-01-16 00:33:19,Failed,Unread,Medium,44934,,3,2026-03-24 00:33:19
262,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-07-08 08:41:17,Delivered,Unread,High,46706,,0,2026-08-17 08:41:17
142,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-05-19 05:21:54,Delivered,Read,Critical,24082,2026-06-18 16:22:52,0,2026-05-26 05:21:54
387,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2026-06-27 00:14:35,Delivered,Read,Medium,19368,2026-07-24 21:37:41,0,2026-06-27 00:24:35
769,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-05-18 21:06:44,Delivered,Unread,Medium,3499,,0,2026-05-18 21:16:44
121,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-07-08 10:24:56,Delivered,Read,Medium,3079,2026-07-16 06:34:34,0,2026-08-26 10:24:56
353,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-08-31 14:07:00,Delivered,Read,Medium,24133,2025-12-04 02:58:32,0,2025-09-07 14:07:00
985,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,E-mail,2025-12-22 06:39:17,Delivered,Read,Medium,246,2026-06-14 12:35:19,0,2026-03-11 06:39:17
196,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2025-11-19 14:40:51,Delivered,Unread,Medium,14222,,0,2025-11-26 14:40:51
174,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-05-22 17:29:21,Delivered,Unread,Medium,33693,,0,2026-05-22 17:39:21
747,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-06-13 19:50:01,Delivered,Unread,Medium,1186,,0,2026-07-23 19:50:01
875,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-07-16 03:52:51,Pending,Unread,Medium,4900,,2,2026-09-28 03:52:51
540,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-04-04 22:24:55,Delivered,Read,Medium,12013,2026-08-01 01:47:03,0,2026-05-20 22:24:55
981,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2025-12-22 03:31:35,Delivered,Read,Medium,15044,2026-01-25 22:37:48,0,2026-02-25 03:31:35
354,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-09-09 04:53:36,Delivered,Unread,Medium,,,0,2025-09-24 04:53:36
770,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2025-09-02 23:28:32,Delivered,Unread,Medium,30293,,0,2025-11-12 23:28:32
177,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2025-08-28 11:56:53,Delivered,Read,Critical,20750,2026-07-10 17:44:06,0,2025-09-04 11:56:53
977,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2025-12-31 02:23:15,Delivered,Unread,Low,235,,0,2026-03-04 02:23:15
141,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2026-04-09 06:12:51,Delivered,Read,Medium,18691,2026-06-20 13:59:45,0,2026-06-04 06:12:51
366,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-01-14 13:24:54,Delivered,Read,Medium,39618,2026-02-03 14:43:01,0,2026-03-25 13:24:54
141,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-05-17 11:59:53,Delivered,Unread,Medium,,,0,2026-06-06 11:59:53
119,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-03-25 14:58:30,Delivered,Read,High,23998,2026-04-28 11:34:59,0,2026-06-09 14:58:30
956,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-08-13 12:07:33,Failed,Unread,Medium,35778,,3,2026-10-26 12:07:33
174,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-05-09 05:01:29,Delivered,Read,Low,3089,2026-08-01 05:46:42,0,2026-07-06 05:01:29
470,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-12-15 03:15:52,Delivered,Unread,Medium,,,0,2026-01-06 03:15:52
204,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-01-29 23:01:02,Delivered,Unread,Medium,11078,,0,2026-04-01 23:01:02
383,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-01-12 06:22:47,Delivered,Unread,Low,4600,,0,2026-03-08 06:22:47
816,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-09-27 22:28:55,Delivered,Read,Medium,,2026-02-02 00:27:41,0,2025-10-13 22:28:55
418,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-07-24 04:27:20,Delivered,Unread,Medium,25766,,0,2026-10-04 04:27:20
249,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-05-19 05:29:14,Delivered,Read,Medium,,2026-07-10 13:54:31,0,2026-06-10 05:29:14
